word_id,english,xhosa,part_of_speech,xhosa_tone_markings,infinitive,is_plural,is_inchoative,is_informal,transitivity,followed_by,noun_class,note
765,disappoint,phoxa,verb,,ukuphoxa,false,false,false,ambitransitive,,,
766,stomach,isisu,noun,,,false,false,false,,,Isi,Refers to both a belly and a stomach
767,sneeze,thimla,verb,,ukuthimla,false,false,false,ambitransitive,,,
768,foot,unyawo,noun,,,false,false,false,,,Ulu,
769,feet,iinyawo,noun,,,true,false,false,,,Izin,
770,become urgent,ngxamiseka,verb,,ukungxamiseka,false,true,false,intransitive,,,
771,urgently,ngokungxamisekileyo,adverb,,,false,false,false,,,,
772,books,iincwadi,noun,,,true,false,false,,,Izin,
773,letters,iincwadi,noun,,,true,false,false,,,Izin,"Contemporary Xhosa speakers are more likely to use ""iileta"""
774,thank you,enkosi,interjection,,,false,false,false,,,,
775,thank,bulela,verb,,ukubulela,false,false,false,ambitransitive,,,
776,practise,ziqhelisa,verb,,ukuziqhelisa,false,false,false,transitive,,,Usually followed by uku
777,budget,uhlalo lwabiwo mali,noun,,,false,false,false,,,Ulu,
778,partner,iqabane,noun,,,false,false,false,,,Ili,
779,partners,amaqabane,noun,,,true,false,false,,,Ama,
780,comrade,iqabane,noun,,,false,false,false,,,Ili,
781,comrades,amaqabane,noun,,,true,false,false,,,Ama,
782,fast,ngokukhawuleza,adverb,,,false,false,false,,,,
783,become cruel,khohlakala,verb,,ukukhohlakala,false,true,false,intransitive,,,It can be used in a more lighthearted way than it would usually be used in English.
784,test,uvavanyo,noun,,,false,false,false,,,Ulu,"Xhosa speakers often just say ""itest"""
785,tests,iimvavanyo,noun,,,true,false,false,,,Izin,
786,exam,uvavanyo,noun,,,false,false,false,,,Ulu,
787,exams,iimvavanyo,noun,,,true,false,false,,,Izin,
788,test,uviwo,noun,,,false,false,false,,,Ulu,
789,tests,iimviwo,noun,,,true,false,false,,,Izin,
790,death penalty,isigwebo sokufa,noun,,,false,false,false,,,Isi,
791,be cold,banda,verb,,ukubanda,false,false,false,intransitive,,,"This is usually of a non-person subject. For people, ""godola"" is used."
792,be cold,godola,verb,,ukugodola,false,false,false,intransitive,,,
793,take an oath,funga,verb,,ukufunga,false,false,false,ambitransitive,,,"Do not confuse with ""swear - thuka"". Note that if you ""swear by"" something, the thing that you swear by is used just as an object following the verb and the word ""by"" is not translated."
794,bathe,bhafa,verb,,ukubhafa,false,false,false,ambitransitive,,,
795,reject,ala,verb,,ukwala,false,false,false,ambitransitive,,,
796,foot,inyawo,noun,,,false,false,false,,,Ili,
797,leg,umlenze,noun,,,false,false,false,,,Class3Um,
798,legs,imilenze,noun,,,true,false,false,,,Imi,
799,piece,iqatha,noun,,,false,false,false,,,Ili,
800,ankle,iqatha,noun,,,false,false,false,,,Ili,
801,pieces,amaqatha,noun,,,true,false,false,,,Ama,
802,ankles,amaqatha,noun,,,true,false,false,,,Ama,
803,finger,umnwe,noun,,,false,false,false,,,Class3Um,Can be used to refer to both fingers of your hand and toes
804,fingers,iminwe,noun,,,true,false,false,,,Imi,
806,stomachs,izisu,noun,,,true,false,false,,,Izi,
807,veteran,igqala,noun,,,false,false,false,,,Ili,
808,toe,umnwe,noun,,,false,false,false,,,Class3Um,"The formal Xhosa for ""toe"" is ""uzwane"" but most people use ""umnwe"", sometimes followed by the word for foot ""unyawo"".  In this case the posessive concord wa- will be used."
809,toes,iminwe,noun,,,true,false,false,,,Imi,"The formal Xhosa word for ""toes"" is ""iinzwane"" but most Xhosa speakers use ""iminwe"" which is sometimes followed by the word for ""foot/feet"" in which case a possessive concord will be used, e.g. ""iminwe yonyawo"" the toes of the foot."
810,profit,inzuzo,noun,,,false,false,false,,,In,
811,play,umdlalo weqonga,noun,,,false,false,false,,,Class3Um,"This refers to a theatrical play and translates to ""game of the stage"" which used to be used for ""theatrical performance/play"" but these days most people just say ""ishow"" for a theatrical ""play"""
812,sprout,hluma,verb,,ukuhluma,false,false,false,intransitive,,,
813,exam,uviwo,noun,,,false,false,false,,,Ulu,
814,quickly,ngokukhawuzela,adverb,,,false,false,false,,,,
815,daily,yonke imihla,adverb,,,false,false,false,,,,"Also translates ""every day"""
816,cry out,khala,verb,,ukukhala,false,false,false,intransitive,,,"""khala"" is also often used for the sound of things like alarms ""I-alam iyakhala""."
817,sound,khalisa,verb,,ukukhalisa,false,false,false,transitive,,,"Often used for ""ring"" as in ""ring the bell"" or ""sound"" as in ""sound the alarm""."
818,fill,gcwalisa,verb,,ukugcwalisa,false,false,false,transitive,,,
819,drop,wisa,verb,,ukuwisa,false,false,false,transitive,,,"Used in the sense of ""let fall"" not ""drop prices"" which would be ""thoba amaxabiso"""
820,continue,qhubeka,verb,,ukuqhubeka,false,false,false,intransitive,,,"This is the original form of ""qhubekeka"", however ""qhubekeka"" is now becoming more popular. ""Qhubeka"" is often followed by the subjunctive, or by na- ""continue with""."
821,anger,umsindo,noun,,,false,false,false,,,Class3Um,"Can be used with -na- to indicate being angry, e.g. Ndinomsindo. Literally ""I have anger"". Do not confuse with the Zulu meaning of umsindo being ""noise""."
822,become thin,bhitya,verb,,ukubhitya,false,true,false,intransitive,,,
823,every,qho,adverb,,,false,false,false,,,,
824,marry,tshata,verb,,ukutshata,false,true,false,ambitransitive,,,
825,smell,va,verb,,ukuva,false,false,false,ambitransitive,,,
826,become tired,dinwa,verb,,ukudinwa,false,true,false,intransitive,,,
827,wake up,vuka,verb,,ukuvuka,false,false,false,intransitive,,,
828,remove,susa,verb,,ukususa,false,false,false,transitive,,,
829,draw,zoba,verb,,ukuzoba,false,false,false,ambitransitive,,,
830,bird,intaka,noun,,,false,false,false,,,In,
831,bake,bhaka,verb,,ukubhaka,false,false,false,ambitransitive,,,
832,worship,khonza,verb,,ukukhonza,false,false,false,ambitransitive,,,"Can also refer to ""attend church""."
833,shark,ukrebe,noun,,,false,false,false,,,U,
834,sharks,ookrebe,noun,,,true,false,false,,,Oo,
835,complete,gqibezela,verb,,ukugqibezela,false,false,false,ambitransitive,,,"Also used in the sense of ""finish off"""
836,be employed,phangela,verb,,ukuphangela,false,false,false,intransitive,,,
837,witness,ingqina,noun,,,false,false,false,,,Ili,
838,zero,iqanda,noun,,,false,false,false,,,Ili,"Although ""iqanda"" comes from the word for egg, it is also used for ZERO - like the French ""l'œuf"" (the egg) which we hear as LOVE in tennis matches"
839,birds,iintaka,noun,,,true,false,false,,,Izin,
840,come from,vela,verb,,ukuvela,false,false,false,intransitive,,,
841,come from,suka,verb,,ukusuka,false,false,false,intransitive,,,"Also used to translate ""go from"", as in ""this train goes from Cape Town to Simonstown"" ""Le treyini isuka eKapa isiya eSimonstown"". In its infinitive form it can be used for time spans, e.g. From Monday to Friday: Ukusuka ngoMvulo ukuya ngoLwesihlanu."
842,pay,hlawula,verb,,ukuhlawula,false,false,false,ambitransitive,,,
843,hit,betha,verb,,ukubetha,false,false,false,ambitransitive,,,
844,stay,hlala,verb,,ukuhlala,false,true,false,intransitive,,,"""hleli"", the irregular stative of hlala, generally translates ""staying"" or ""sitting"""
845,trust,themba,verb,,ukuthemba,false,false,false,ambitransitive,,,"With the reflexive object concord -zi-  it can also mean ""confident"" [self-trust]. "
846,not,hayi,adverb,,,false,false,false,,,,"Used in simple sentences where NOT is used to modify a noun, pronoun, verb, adverb, adjective"
847,poverty,ubuhlwempu,noun,,,false,false,false,,,Ubu,
848,daughter,intombi,noun,,,false,false,false,,,In,
849,result,isiphumo,noun,,,false,false,false,,,Isi,
850,if,xa,conjunction,,,false,false,false,,Participial,,
851,mistake,impazamo,noun,,,false,false,false,,,In,
852,mistakes,iimpazamo,noun,,,true,false,false,,,Izin,
853,nicely,kamnandi,adverb,,,false,false,false,,,,
854,woman,umama,noun,,,false,false,false,,,U,"Although ""umama"" means ""mother"" it is frequently used to refer to any ""woman"" and is more respectful than ""umfazi""."
855,man,utata,noun,,,false,false,false,,,U,"Although ""utata"" means ""father"" it is often used to refer to any ""man""."
856,space,indawo,noun,,,false,false,false,,,In,"Not used for ""outer space"""
857,when?,nini?,adverb,,,false,false,false,,,,"""nini?"" will always occur after the verb.  It can occur with a Subject Concord, e.g. Inini itest? When is the test?"
858,taste,ngcamla,verb,,ukungcamla,false,false,false,ambitransitive,,,"Sometimes ""va"" is also used for ""taste"""
859,flavour,incasa,noun,,,false,false,false,,,In,
860,become happy,onwaba,verb,,ukonwaba,false,true,false,intransitive,,,
861,wipe,sula,verb,,ukusula,false,false,false,ambitransitive,,,
862,across,ngapha,preposition,,,false,false,false,,,,
863,radio,irediyo,noun,,,false,false,false,,,In,"More common in speech than ""unomathotholo"""
864,pen,ipeni,noun,,,false,false,false,,,In,
865,friend,itshomi,noun,,,false,false,false,,,In,"Informal but very common.  From the English ""chum""."
866,when,xa,conjunction,,,false,false,false,,Participial,,
867,sin,isono,noun,,,false,false,false,,,Isi,
868,sins,izono,noun,,,false,false,false,,,Izi,
869,sin,ona,verb,,ukona,false,false,false,ambitransitive,,,
870,swell up,dumba,verb,,ukudumba,false,true,false,intransitive,,,
871,face,jongana na-,verb,,ukujongana na-,false,true,false,intransitive,,,"Often in stative -jongene na- ""facing"""
872,click,cofa,verb,,ukucofa,false,false,false,transitive,,,
873,institution,iziko,noun,,,false,false,false,,,Ili,
874,brother,ubhuti,noun,,,false,false,false,,,U,"Also used to refer to any ""boy"" or ""young man"""
875,throat,umqala,noun,,,false,false,false,,,Class3Um,
876,branch,isebe,noun,,,false,false,false,,,Ili,
877,son,unyana,noun,,,false,false,false,,,U,
878,Johannesburg,iRhawuti,noun,,,false,false,false,,,Ili,
879,disturb,phazamisa,verb,,ukuphazama,false,false,false,ambitransitive,,,
880,be equal,lingana,verb,,ukulingana,false,false,false,intransitive,,,"Refers to things or people being the same in size, quality, age, etc. It can also be used for social equality."
881,recently,kutshanje,adverb,,,false,false,false,,,,
882,smell,nuka,verb,,ukunuka,false,false,false,intransitive,,,"Normally only used to indicate ""give out a smell"""
883,become sprained,kruneka,verb,,ukukruneka,false,true,false,intransitive,,,
884,crocodile,ingwenya,noun,,,false,false,false,,,In,
885,work/job,umsebenzi,noun,,,false,false,false,,,Class3Um,
886,worker/staff member/employee,umsebenzi,noun,,,false,false,false,,,Class1Um,"Do not confuse with umsebenzi ""work"".  "
887,cough,khohlela,verb,,ukukhohlela,false,false,false,intransitive,,,
888,seeds,imbewu,noun,,,true,false,false,,,In,
889,grow,khula,verb,,ukukhula,false,false,false,intransitive,,,
890,sheep,igusha,noun,,,false,false,false,,,In,
891,animal,isilwanyana,noun,,,false,false,false,,,Isi,
893,animals,izilwanyana,noun,,,true,false,false,,,Izi,
894,family,usapho,noun,,,false,false,false,,,Ulu,
895,level,umgangatho,noun,,,false,false,false,,,Class3Um,
896,grass,ingca,noun,,,false,false,false,,,In,
897,sheep,iigusha,noun,,,true,false,true,,,Izin,
898,water,nkcenkceshela,verb,,ukunkcenkceshela,false,false,false,transitive,,,
899,skin,ufele,noun,,,false,false,false,,,Ulu,"""ufele"" is generally used for animal skin, but is also used for human skin, or just generally ""outward appearance""."
900,become dry,oma,verb,,ukoma,false,true,false,intransitive,,,
901,community,ekuhlaleni,noun,,,false,false,false,,,Uku,Literally: in the living
902,peacefully,ngoxolo,adverb,,,false,false,false,,,,
903,red,bomvu,relative,,,false,false,false,,,,
904,blue,blowu,relative,,,false,false,false,,,,
905,morning,intsasa,noun,,,false,false,false,,,In,
906,grey,ngwevu,relative,,,false,false,false,,,,
907,black,mnyama,relative,,,false,false,false,,,,
908,brown,mdaka,relative,,,false,false,false,,,,
909,tear,inyembezi,noun,,,false,false,false,,,In,
910,tears,iinyembezi,noun,,,true,false,false,,,Izin,
911,rule,umthetho,noun,,,false,false,false,,,Class3Um,
912,rules,imithetho,noun,,,false,false,false,,,Imi,
913,families,iintsapho,noun,,,true,false,false,,,Izin,
914,decoration,isihombiso,noun,,,false,false,false,,,Isi,
915,white,mhlophe,relative,,,false,false,false,,,,
916,green,luhlaza,relative,,,false,false,false,,,,
917,milk,ubisi,noun,,,false,false,false,,,Ulu,
918,wind,umoya,noun,,,false,false,false,,,Class3Um,
919,wake,vusa,verb,,ukuvukisa,false,false,false,transitive,,,
920,marriage,umtshato,noun,,,false,false,false,,,Class3Um,
921,braai,oja,verb,,ukoja,false,false,false,ambitransitive,,,
922,principals,iinqununu,noun,,,true,false,false,,,Izin,
923,principal,inqununu,noun,,,false,false,false,,,In,
924,persevere,nyamezela,verb,,ukunyamezela,false,false,false,ambitransitive,,,
925,add,dibanisa,verb,,ukudibanisa,false,false,false,transitive,,,"This sense is in mathematics. Note ""dibanisa"" literally means ""make meet/join"""
926,add (an ingredient),galela,verb,,ukugalela,false,false,false,transitive,,,
927,come from/come out from,phuma,verb,,ukuphuma,false,false,false,intransitive,,,
928,it could be,Inokuba/inoba,conjunction,,,false,false,false,,,,
929,be left,shiyeka,verb,,ukushiyeka,false,false,false,intransitive,,,"In the perfect tense form can translate ""left over"""
930,chat,ncokola,verb,,ukuncokola,false,false,false,ambitransitive,,,
931,"be silly, naughty",geza,verb,,ukugeza,false,false,false,intransitive,,,"Can be confusable with the Zulu word for ""wash"" which is also ""geza""."
932,bhabhayini,goodbye,interjection,,,false,false,false,,,,"Informal but very common. Can be used just like the English ""Bye!"""
933,strong,omelele,relative,,,false,false,false,,,,"In Xhosa ""to get strong"" is ""ukomelela"" which is an inchoative verb. The relative is derived from this verb."
934,branches,amasebe,noun,,,true,false,false,,,Ama,
935,burst,gqabhuka,verb,,ukugqabhuka,false,false,false,intransitive,,,Also has the sense of EXPLODE
936,become fat,tyeba,verb,,ukutyeba,false,true,false,intransitive,,,"Sometimes used to mean ""get rich""."
937,TV,iTV,noun,,,false,false,false,,,In,"More common than ""umabonakude"""
938,hot,shushu,relative,,,false,false,false,,,,
939,train,uloliwe,noun,,,false,false,false,,,U,
940,trains,oololiwe,noun,,,true,false,false,,,Oo,
941,patient,isigulana,noun,,,false,false,false,,,Isi,
942,patients,izigulana,noun,,,true,false,false,,,Izi,
943,hospital,isibhedlele,noun,,,false,false,false,,,Isi,
944,hospitals,izibhedlele,noun,,,true,false,false,,,Izi,
945,spring,intwasahlobo,noun,,,false,false,false,,,In,
946,winter,ubusika,noun,,,false,false,false,,,Ubu,
947,writer,umbhali,noun,,,false,false,false,,,Class1Um,
948,writers,ababhali,noun,,,true,false,false,,,Aba,
949,gun,umpu,noun,,,false,false,false,,,Class3Um,
950,guns,imipu,noun,,,true,false,false,,,Imi,
951,autumn,ukwindla,noun,,,false,false,false,,,Uku,
952,opinion,uluvo,noun,,,false,false,false,,,Ulu,
953,nose,impumlo,noun,,,false,false,false,,,In,
954,noses,iimpumlo,noun,,,true,false,false,,,Izin,
955,flu,iflu,noun,,,false,false,false,,,Ili,
956,fever,ifiva,noun,,,false,false,false,,,In,
957,answer,impendulo,noun,,,false,false,false,,,In,
958,answers,iimpendulo,noun,,,true,false,false,,,Izin,
959,mouth,umlomo,noun,,,false,false,false,,,Class3Um,
960,thighs,amathanga,noun,ámáthangá,,true,false,false,,,Ama,
961,thigh,ithanga,noun,íthangá,,false,false,false,,,Ili,
962,shoulders,amagxa,noun,,,true,false,true,,,Ama,
963,shoulder,iligxa,noun,,,false,false,false,,,Ili,
964,necks,iintamo,noun,,,true,false,false,,,Izin,
965,neck,intamo,noun,,,false,false,false,,,In,
966,bone,ithambo,noun,,,false,false,false,,,Ili,
967,bones,amathambo,noun,,,false,false,false,,,Ama,
968,lip,umlebe,noun,,,false,false,false,,,Class3Um,
969,lips,imilebe,noun,,,true,false,false,,,Imi,
970,knee,idolo,noun,,,false,false,false,,,Ili,
971,cheek,isidlele,noun,,,false,false,false,,,Isi,
972,cheeks,izidlele,noun,,,true,false,false,,,Izi,
973,hairs,iinwele,noun,,,true,false,false,,,Izin,
974,chin,isilevu,noun,,,false,false,false,,,Isi,
975,chins,izilevu,noun,,,false,false,false,,,Izi,
976,mouths,imilomo,noun,,,true,false,false,,,Imi,
977,knees,amadolo,noun,,,true,false,false,,,Ama,
978,buttock,impundu,noun,,,false,false,false,,,In,
979,buttocks,iimpundu,noun,,,true,false,false,,,Izin,
980,elbow,ingqiniba,noun,,,false,false,false,,,In,
981,elbows,iingqiniba,noun,,,true,false,false,,,Izin,
982,forehead,ibunzi,noun,,,false,false,false,,,Ili,
983,foreheads,amabunzi,noun,,,true,false,false,,,Ama,
984,eyebrow,ishiya,noun,,,false,false,false,,,Ili,
985,eyebrows,amashiya,noun,,,true,false,false,,,Ama,
986,eyelash,umsebe,noun,,,false,false,false,,,Class3Um,
987,eyelashes,imisebe,noun,,,true,false,false,,,Imi,
988,backs,imihlana,noun,,,true,false,false,,,Imi,
989,tongues,iilwimi,noun,,,true,false,false,,,Izin,
990,fist,inqindi,noun,,,true,false,false,,,Ili,
991,fists,amanqindi,noun,,,true,false,true,,,Ama,
992,nail,uzipho,noun,,,false,false,false,,,Ulu,
993,nails,iinzipho,noun,,,true,false,false,,,Izin,
994,nipple,ingono,noun,,,false,false,false,,,In,
995,nipples,iingono,noun,,,true,false,false,,,Izin,
996,palm,intende,noun,,,false,false,false,,,In,Referring to the palm of a hand
997,palms,iintende,noun,,,true,false,false,,,Izin,Referring to the palms of hands
998,penis,umthondo,noun,,,false,false,false,,,Class3Um,
999,penises,imithondo,noun,,,true,false,false,,,Imi,
1000,thumb,ubhontsi,noun,,,false,false,false,,,U,
1001,big toe,ubhontsi,noun,,,false,false,false,,,U,Referring to the large toe of the foot.
1002,big toes,oobhontsi,noun,,,true,false,false,,,Oo,Referring to the large toe of the foot.
1003,thumbs,oobhontsi,noun,,,true,false,false,,,Oo,
1004,vagina,isibeleko,noun,,,false,false,false,,,Isi,
1005,vaginas,izibeleko,noun,,,true,false,true,,,Izi,
1006,operating theatre,icandelo loqhaqho,noun,,,false,false,false,,,Ili,
1007,operating theatres,amacandelo oqhaqho,noun,,,true,false,false,,,Ama,
1008,tuberculosis ,isifo sephepha,noun,,,false,false,false,,,Isi,
1009,dot,icaphaza,noun,,,false,false,false,,,Ili,Can also be used to refer to tuberculosis 
1010,dots,amachapaza,noun,,,true,false,false,,,Ama,Can also be used to refer to tuberculosis.
1011,exams,iimviwo,noun,,,true,false,false,,,Izin,
1012,serve,khonza,verb,,ukukhonza,false,false,false,ambitransitive,,,
1013,after that,emva koko,conjunction,,,false,false,false,,Indicative,,
1014,improve,phucuka,verb,,ukuphucuka,false,false,false,intransitive,,,
1015,praise,ncoma,verb,,ukuncoma,false,false,false,ambitransitive,,,
1016,become used to,qhela,verb,,ukuqhela,false,true,false,ambitransitive,,,
1017,shin,uxhongo,noun,,,false,false,false,,,U,"More specifically, the tibia"
1018,shins,ooxhongo,noun,,,true,false,false,,,Oo,"More specifically, the tibia."
1019,soldier,ijoni,noun,,,false,false,false,,,Ili,This can also be used to refer to the immune system
1020,soldiers,amajoni,noun,,,true,false,false,,,Ama,
1021,pain,ubuhlungu,noun,,,false,false,false,,,Ubu,Abstract pain.
1022,doctor's room,igumbi likagqirha,noun,,,false,false,false,,,Ili,
1023,public,kawonke-wonke,relative,,,false,false,false,,,,
1024,summer,ihlobo,noun,,,false,false,false,,,Ili,"The locative of ihlobo is ehlotyeni, due to palatalisation."
1025,build,akha,verb,,ukwakha,false,false,false,ambitransitive,,,
1026,swollen,dumbile,relative,,,false,false,false,,,,
1027,regularly,rhoqo,adverb,,,false,false,false,,,,
1028,tool,isixhobo,noun,,,false,false,false,,,Isi,
1029,weapon,isixhobo,noun,,,false,false,false,,,Isi,
1030,tools,izixhobo,noun,,,true,false,false,,,Izi,
1031,weapons,izixhobo,noun,,,true,false,false,,,Izi,
1032,value,ixabiso,noun,,,false,false,false,,,Ili,
1033,become full,zala,verb,,ukuzala,false,true,false,intransitive,,,
1034,smell,ivumba,noun,,,false,false,false,,,Ili,
1035,smells,amavumba,noun,,,true,false,false,,,Ama,
1036,air,umoya,noun,,,false,false,false,,,Class3Um,
1037,distance,umgama,noun,,,false,false,false,,,Class3Um,
1038,spirit,umoya,noun,,,false,false,false,,,Class3Um,
1039,flourish,hluma,verb,,ukuhluma,false,false,false,intransitive,,,
1040,pink,pinki,relative,,,false,false,false,,,,
1041,orange,orenji,relative,,,false,false,false,,,,
1042,become fine,lunga,verb,,ukulunga,false,true,false,intransitive,,,
1043,OK,rayithi,relative,,,false,false,false,,,,
1044,alright,rayithi,relative,,,false,false,false,,,,
1045,regularly,qho,adverb,,,false,false,false,,,,
1046,strike,qhankqalaza,verb,,ukuqhankqalaza,false,false,false,intransitive,,,
1047,protest,qhankqalaza,verb,,ukuqhankqalaza,false,false,false,intransitive,,,
1048,give up,yeka,verb,,ukuyeka,false,false,false,intransitive,,,
1049,vagina,umphantsi,noun,,,false,false,false,,,Class3Um,More euphemistic term.
1050,vaginas,imiphantsi,noun,,,true,false,false,,,Imi,More euphemistic term.
1051,penis,iphambili,noun,,,false,false,false,,,Ili,More euphemistic term.
1052,penises,amaphambili,noun,,,true,false,false,,,Ama,More euphemistic term.
1053,breast,ibele,noun,,,false,false,false,,,Ili,
1054,breasts,amabele,noun,,,true,false,false,,,Ama,
1055,paediatric ward,icandelo labantwana,noun,,,false,false,false,,,Ili,
1056,paediatric wards,amacandelo abantwana,noun,,,true,false,false,,,Ama,
1057,orthopaedic ward,icandelo lamathambo,noun,,,false,false,false,,,Ili,
1058,orthopaedic wards,amacandelo amathambo,noun,,,true,false,false,,,Ama,
1059,trauma unit,icandelo leengxwelerha,noun,,,false,false,false,,,Ili,
1060,trauma units,amacandelo eengxwelerha,noun,,,true,false,false,,,Ama,
1061,x-ray section,icandelo legesi,noun,,,false,false,false,,,Ili,
1062,x-ray sections,amacandelo egesi,noun,,,true,false,false,,,Ama,
1063,tuberculosis ward,icandelo lesifo sephepha,noun,,,false,false,false,,,Ili,
1064,tuberculosis wards,amacandelo esifo sephepha,noun,,,true,false,false,,,Ama,
1065,maternity ward,icandelo lokubelekisa,noun,,,false,false,false,,,Ili,
1066,maternity wards,amacandelo okubelekisa,noun,,,true,false,false,,,Ama,
1067,cancer ward,icandelo lomhlaza,noun,,,false,false,false,,,Ili,
1068,cancer wards,amacandelo omhlaza,noun,,,true,false,false,,,Ama,
1069,x-ray,igesi,noun,,,false,false,false,,,In,
1070,x-rays,iigesi,noun,,,true,false,false,,,Izin,
1071,waiting room,igumbi lokulindela,noun,,,false,false,false,,,Ili,
1072,waiting rooms,amagumbi okulindela,noun,,,true,false,false,,,Ama,
1073,examination room,igumbi lokuxilongela,noun,,,false,false,false,,,Ili,Medical examination
1074,examination rooms,amagumbi okuxilongela,noun,,,true,false,false,,,Ama,Medical examinations
1075,on the floor,phantsi,preposition,,,false,false,false,,,,
1076,doctors' rooms,amagumbi oogqirha,noun,,,true,false,true,,,Ama,
1077,blood,igazi,noun,,,false,false,false,,,Ili,
1078,hole,umngxuma,noun,,,false,false,false,,,Class3Um,
1079,holes,imingxuma,noun,,,true,false,false,,,Imi,
1080,carve,xonxa,verb,,ukuxonxa,false,false,false,ambitransitive,,,
1081,advertise,bhengeza,verb,,ukubhengeza,false,false,false,ambitransitive,,,
1082,advertisement,isibhengezo,noun,,,false,false,false,,,Isi,
1083,apart from,ngaphandle kwa-,preposition,,,false,false,false,,,,"kwa- changes to ko- before nouns starting with u- , e.g. ngaphandle kokutya - apart from the food."
1084,without,ngaphandle kwa-,preposition,,,false,false,false,,,,"kwa- changes to ko- before nouns starting with u- , e.g. ngaphandle kokutya - apart from the food."
1085,travel towards,bheka,verb,,ukubheka,false,false,false,intransitive,,,
1086,dirty,mdaka,relative,,,false,false,false,,,,
1087,sink,yela,verb,,ukuyela,false,false,false,intransitive,,,
1088,evening,injikalanga,noun,,,false,false,false,,,In,
1089,advertisements,izibhengezo,noun,,,true,false,false,,,Izi,
1090,kind,uhlobo,noun,,,false,false,false,,,Ulu,
1091,type,uhlobo,noun,,,false,false,false,,,Ulu,
1092,types,iintlobo,noun,,,true,false,false,,,Izin,
1093,kinds,iintlobo,noun,,,true,false,false,,,Izin,
1094,shoulder,igxalaba,noun,,,false,false,false,,,Ili,
1095,make a mistake,phazama,verb,,ukuphazama,false,false,false,ambitransitive,,,
1096,spots,amachaphaza,noun,,,true,false,false,,,Ama,
1097,spot,ichaphaza,noun,,,false,false,false,,,Ili,
1098,hair,unwele,noun,,,false,false,false,,,Ulu,
1099,tend to,thanda,verb,,ukuthanda,false,false,false,transitive,,,
1100,mother,umama,noun,,,false,false,false,,,U,
1101,mothers,oomama,noun,,,true,false,false,,,Oo,
1102,swim,dada,verb,,ukudada,false,false,false,intransitive,,,
1103,paint,peyinta,verb,,ukupeyinta,false,false,false,ambitransitive,,,
1104,save,onga,verb,,ukonga,false,false,false,transitive,,,
1105,boil,bilisa,verb,,ukubilisa,false,false,false,transitive,,,
1106,pick up,chola,verb,,ukuchola,false,false,false,transitive,,,
1107,women,oomama,noun,,,true,false,false,,,Oo,
1108,eggs,amaqanda,noun,,,true,false,false,,,Ama,
1109,spread,qaba,verb,,ukuqaba,false,false,false,transitive,,,
1110,saw,sarha,verb,,ukusarha,false,false,false,transitive,,,
1111,dig,peta,verb,,ukupeta,false,false,false,ambitransitive,,,
1112,collect,qokelela,verb,,ukuqokelela,false,false,false,transitive,,,
1113,raise,nyusa,verb,,ukunyusa,false,false,false,transitive,,,
1114,months,iinyanga,noun,,,true,false,false,,,Izin,
1115,be quiet,thula,verb,,ukuthula,false,false,false,intransitive,,,
1116,weed,ncothula,verb,,ukuncothula,false,false,false,transitive,,,
1117,heavy,nzima,relative,,,false,false,false,,,,
1118,window,ifestile,noun,,,false,false,false,,,In,
1119,cow,inkomo,noun,,,false,false,false,,,In,
1120,cows,iinkomo,noun,,,true,false,false,,,Izin,
1121,stir,zamisa,verb,,ukuzamisa,false,false,false,transitive,,,
1122,at midnight,ezinzulwini zobusuku,adverb,,,false,false,false,,,,
1123,century,inkulungwane,noun,,,false,false,false,,,In,
1124,centuries,iinkulungwane,noun,,,true,false,false,,,Izin,
1125,spring,intlakohlaza,noun,,,false,false,false,,,In,
1126,bathroom,igumbi lokuhlambela,noun,,,false,false,false,,,Ili,"This literally translates to a room used for washing. ""Indlu yangasese"" may be a more relevant term in some contexts."
1127,bathrooms,amagumbi okuhlambela,noun,,,true,false,false,,,Ama,
1128,pinkie finger,ucikicane,noun,,,false,false,false,,,U,
1129,pinkie fingers,oocikicane,noun,,,true,false,true,,,Oo,
1130,baby toe,ucikicane,noun,,,false,false,false,,,U,
1131,baby toes,oocikicane,noun,,,true,false,false,,,Oo,
1132,windows,iifestile,noun,,,true,false,false,,,Izin,
1133,role,indima,noun,,,false,false,false,,,In,
1134,Monday,uMvulo,noun,,,false,false,false,,,U,
1135,Tuesday,uLwesibini,noun,,,false,false,false,,,U,
1136,Wednesday,uLwesithathu,noun,,,false,false,false,,,U,
1137,Thursday,uLwesine,noun,,,false,false,false,,,U,
1138,Friday,uLwesihlanu,noun,,,false,false,false,,,U,
1139,Saturday,uMgqibelo,noun,,,false,false,false,,,U,
1140,Sunday,iCawe,noun,,,false,false,false,,,In,
1141,brothers,oobhuthi,noun,,,true,false,false,,,Oo,
1142,maternal aunt,umakazi,noun,,,false,false,false,,,U,
1143,maternal aunts,oomakazi,noun,,,true,false,false,,,Oo,
1144,paternal aunt,udadebawo,noun,,,false,false,false,,,U,
1145,paternal aunts,oodadebawo,noun,,,true,false,true,,,Oo,
1146,elder brother,umkhuluwa,noun,,,false,false,false,,,Class1Um,
1147,elder brothers,abakhuluwa,noun,,,true,false,false,,,Aba,
1148,brother-in-law,usibali,noun,,,false,false,false,,,U,
1149,brothers-in-law,oosibali,noun,,,true,false,false,,,Oo,
1150,taste,va,verb,,ukuva,false,false,false,ambitransitive,,,
